0.008969725	0.07419097	0.00977665	0.12812786	0.037555754	0.031811077	0.022945134	0.1137153	0.07503664	0.0	0.0	0.047979057	0.019464554	0.037498783	0.0	0.084003344
0.45449254	0.21075197	0.0	0.5644614	0.63931644	0.48240614	0.13172041	0.19605108	0.39236647	0.0	0.0	0.008311173	0.003677168	0.4600358	0.0	0.03254792
0.00092782365	0.31615654	0.0	0.059265893	0.25487438	0.047006004	0.091547295	0.17346992	0.0025456736	0.00057087775	0.0024705408	0.0033931746	0.42552003	0.06983305	0.14099255	0.48343715
0.45449254	0.21075197	0.0	0.5644614	0.63931644	0.48240614	0.13172041	0.19605108	0.39236647	0.0	0.0	0.008311173	0.003677168	0.4600358	0.0	0.03254792
0.0	0.008305332	0.0039766706	0.0021734824	0.00047147652	0.0024136072	0.0045215893	0.0019718544	0.0009386592	0.0	0.0	0.0014033004	0.009215957	8.06075e-05	0.0	0.012241472
0.0	0.0020798596	0.0009508449	0.0029624908	0.0039128633	0.0018164229	0.0008731493	0.0019718567	0.0014154359	0.0	0.0	0.001403302	0.0005610176	8.060742e-05	0.0	0.0037205194
0.0	0.0020798596	0.0012116039	0.002520895	0.002743857	0.0	0.0008731493	0.0042092563	0.0015938528	0.0	0.0	0.004598076	0.0005610176	0.00065248506	0.0	0.00590698
0.4530649	0.21008995	0.0	0.56268835	0.63730824	0.48089084	0.13130666	0.19543526	0.391134	0.0	0.0	0.008311173	0.003677168	0.45859075	0.0	0.03254792
0.39581993	0.1818719	0.0	0.4910522	0.55842656	0.4125269	0.11254571	0.16811693	0.3464951	0.0	0.011549833	0.017992722	0.003677168	0.3930761	0.0	0.080354095
0.45449254	0.21075197	0.0	0.5644614	0.63931644	0.48240614	0.13172041	0.19605108	0.39236647	0.0	0.0	0.008311173	0.003677168	0.4600358	0.0	0.03254792
0.45449254	0.21075197	0.0	0.5644614	0.63931644	0.48240614	0.13172041	0.19605108	0.39236647	0.0	0.0	0.008311173	0.003677168	0.4600358	0.0	0.03254792
0.45449254	0.21075197	0.0	0.5644614	0.63931644	0.48240614	0.13172041	0.19605108	0.39236647	0.0	0.0	0.029985456	0.003677168	0.4600358	0.0	0.06192606
0.0029503678	0.14773367	0.00012306553	0.17899328	0.18258375	0.015763782	0.0016156808	0.16622742	0.05506631	0.009990005	0.0069484464	0.026123764	0.12632541	0.13392876	0.041269653	0.2186803
0.4530649	0.21008995	0.0	0.56268835	0.63730824	0.48089084	0.13130666	0.19543526	0.391134	0.0	0.0	0.008311173	0.003677168	0.45859075	0.0	0.03254792
0.39672443	0.20269395	0.0	0.53375363	0.5883163	0.4431728	0.112802885	0.20534284	0.35010675	0.0	0.0	0.008311173	0.0	0.43403423	0.0	0.03254792
0.0013359542	0.34630865	0.0	0.17113234	0.12729949	0.0	0.057720624	0.45545787	0.099524155	0.0	0.0	0.11009844	0.33249706	0.020737488	0.19824909	0.58899206
0.0	0.006685405	0.0030168341	0.002520895	0.002743857	0.0017993664	0.0032521612	0.0042092563	0.0015938526	0.0	0.0	0.004598076	0.0074437964	0.00065248506	0.0	0.010313372
0.0	0.2903686	0.0	0.97404015	0.5700259	0.718814	0.29925424	0.5804455	0.38529035	0.011966115	0.0	0.008822817	0.0	0.55154604	0.0	0.16685194
0.0	0.002079857	0.0012116039	0.002520895	0.002743857	0.0	0.0008731483	0.0042092563	0.0015938528	0.0	0.0	0.004598076	0.00056101696	0.00065248506	0.0	0.00590698
0.0	0.0020798596	0.0009508449	0.002173485	0.00038478134	0.0	0.0008731493	0.0019718567	0.00093866023	0.0	0.0	0.001403302	0.0005610176	8.060742e-05	0.0	0.0024042537
0.0	0.004495361	0.0009742544	0.029382892	0.0073952763	0.0011539698	0.005987768	0.034429185	0.023992434	0.0	0.0	0.024323964	0.0060307775	0.0035114281	0.0	0.03480575
